secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
139383,03JAN2013,TBF 130119P20000,1,19JAN2013,,P,20000,0,0.1,0,0,NA,NA,NA,NA,NA,83602459,1,0,NA,NA
139383,03JAN2013,TBF 130119P21000,1,19JAN2013,,P,21000,0,0.1,0,0,NA,NA,NA,NA,NA,83602460,1,0,NA,NA
139383,03JAN2013,TBF 130119P22000,1,19JAN2013,,P,22000,0,0.1,0,0,NA,NA,NA,NA,NA,83602461,1,0,NA,NA
139383,03JAN2013,TBF 130119P23000,1,19JAN2013,,P,23000,0,0.1,0,0,NA,NA,NA,NA,NA,83602462,1,0,NA,NA
139383,03JAN2013,TBF 130119P24000,1,19JAN2013,,P,24000,0,0.1,0,0,NA,NA,NA,NA,NA,83602463,1,0,NA,NA
139383,03JAN2013,TBF 130119P25000,1,19JAN2013,,P,25000,0,0.1,0,0,NA,NA,NA,NA,NA,83602464,1,0,NA,NA
139383,03JAN2013,TBF 130119P26000,1,19JAN2013,,P,26000,0,0.1,0,0,0.437433,-0.044184,0.034987,0.570888,-3.03408,83602465,1,0,NA,NA
139383,03JAN2013,TBF 130119P27000,1,19JAN2013,,P,27000,0,0.1,0,0,0.344523,-0.054599,0.052605,0.674249,-2.828901,83602466,1,0,NA,NA
139383,03JAN2013,TBF 130119P28000,1,19JAN2013,,P,28000,0,0.1,0,0,0.250982,-0.071947,0.089516,0.837842,-2.553319,83602467,1,0,NA,NA
139383,03JAN2013,TBF 130119P29000,1,19JAN2013,21DEC2012,P,29000,0,0.15,0,2,0.174077,-0.137108,0.20648,1.340026,-2.82997,83602468,1,0,NA,NA
139383,03JAN2013,TBF 130119P30000,1,19JAN2013,,P,30000,0.2,0.35,0,0,0.136812,-0.436317,0.471565,2.404626,-3.976749,83602469,1,0,NA,NA
139383,03JAN2013,TBF 130119P31000,1,19JAN2013,,P,31000,0.85,1.05,0,0,0.141023,-0.839405,0.284392,1.488155,-2.512937,83602470,1,0,NA,NA
139383,03JAN2013,TBF 130119P32000,1,19JAN2013,,P,32000,1.8,2,0,0,0.178181,-0.951817,0.093544,0.611812,-1.285604,83602471,1,0,NA,NA
139383,03JAN2013,TBF 130119P33000,1,19JAN2013,,P,33000,2.75,3,0,0,NA,NA,NA,NA,NA,83602472,1,0,NA,NA
139383,03JAN2013,TBF 130119P34000,1,19JAN2013,,P,34000,3.7,4,0,0,NA,NA,NA,NA,NA,83602473,1,0,NA,NA
139383,03JAN2013,TBF 130119P35000,1,19JAN2013,,P,35000,4.7,5,0,0,NA,NA,NA,NA,NA,83602474,1,0,NA,NA
139383,03JAN2013,TBF 130119P36000,1,19JAN2013,,P,36000,5.7,6,0,0,NA,NA,NA,NA,NA,83602475,1,0,NA,NA
139383,03JAN2013,TBF 130216C21000,1,16FEB2013,,C,21000,9,9.3,0,0,NA,NA,NA,NA,NA,100254807,1,0,NA,NA
139383,03JAN2013,TBF 130216C22000,1,16FEB2013,,C,22000,8,8.3,0,0,NA,NA,NA,NA,NA,100254808,1,0,NA,NA
139383,03JAN2013,TBF 130216C23000,1,16FEB2013,,C,23000,7,7.3,0,0,NA,NA,NA,NA,NA,100254809,1,0,NA,NA
139383,03JAN2013,TBF 130216C24000,1,16FEB2013,,C,24000,6,6.3,0,0,NA,NA,NA,NA,NA,100254810,1,0,NA,NA
139383,03JAN2013,TBF 130216C25000,1,16FEB2013,,C,25000,5,5.3,0,0,0.272862,0.979323,0.017673,0.514329,-0.661152,100254811,1,0,NA,NA
139383,03JAN2013,TBF 130216C26000,1,16FEB2013,,C,26000,4,4.3,0,0,0.222675,0.975425,0.025049,0.595741,-0.630037,100254812,1,0,NA,NA
139383,03JAN2013,TBF 130216C27000,1,16FEB2013,,C,27000,3,3.3,0,0,0.173213,0.969579,0.038468,0.712818,-0.592317,100254813,1,0,NA,NA
139383,03JAN2013,TBF 130216C28000,1,16FEB2013,03JAN2013,C,28000,2.05,2.25,10,20,0.123878,0.959535,0.067964,0.900013,-0.543722,100254814,1,0,NA,NA
139383,03JAN2013,TBF 130216C29000,1,16FEB2013,03JAN2013,C,29000,1.15,1.35,2,10,0.121819,0.824934,0.204714,2.66599,-1.44041,100254815,1,0,NA,NA
139383,03JAN2013,TBF 130216C30000,1,16FEB2013,03JAN2013,C,30000,0.5,0.65,5,110,0.123376,0.54885,0.310342,4.093594,-2.184918,100254816,1,0,NA,NA
139383,03JAN2013,TBF 130216C31000,1,16FEB2013,,C,31000,0.15,0.3,0,0,0.132663,0.273394,0.242551,3.440087,-1.957494,100254817,1,0,NA,NA
139383,03JAN2013,TBF 130216C32000,1,16FEB2013,,C,32000,0,0.2,0,0,0.152172,0.129892,0.134414,2.182542,-1.421929,100254818,1,0,NA,NA
139383,03JAN2013,TBF 130216C33000,1,16FEB2013,,C,33000,0,0.15,0,0,0.189327,0.085669,0.079996,1.618253,-1.307306,100254819,1,0,NA,NA
139383,03JAN2013,TBF 130216C34000,1,16FEB2013,,C,34000,0,0.1,0,0,0.214869,0.054582,0.049802,1.143746,-1.047193,100254820,1,0,NA,NA
139383,03JAN2013,TBF 130216C35000,1,16FEB2013,,C,35000,0,0.1,0,0,0.254601,0.047333,0.037526,1.021289,-1.107036,100254821,1,0,NA,NA
139383,03JAN2013,TBF 130216C36000,1,16FEB2013,,C,36000,0,0.1,0,0,0.292057,0.042173,0.029811,0.929928,-1.156664,100254822,1,0,NA,NA
139383,03JAN2013,TBF 130216C37000,1,16FEB2013,,C,37000,0,0.1,0,0,0.327609,0.038287,0.024571,0.860897,-1.199126,100254823,1,0,NA,NA
139383,03JAN2013,TBF 130216P21000,1,16FEB2013,,P,21000,0,0.1,0,0,0.548831,-0.022169,0.009319,0.546499,-1.271452,100254824,1,0,NA,NA
139383,03JAN2013,TBF 130216P22000,1,16FEB2013,,P,22000,0,0.1,0,0,0.487372,-0.024775,0.011522,0.600838,-1.23939,100254825,1,0,NA,NA
139383,03JAN2013,TBF 130216P23000,1,16FEB2013,,P,23000,0,0.1,0,0,0.427969,-0.027949,0.014512,0.664345,-1.203315,100254826,1,0,NA,NA
139383,03JAN2013,TBF 130216P24000,1,16FEB2013,,P,24000,0,0.1,0,0,0.370299,-0.031921,0.018725,0.740703,-1.162002,100254827,1,0,NA,NA
139383,03JAN2013,TBF 130216P25000,1,16FEB2013,,P,25000,0,0.1,0,0,0.314008,-0.037083,0.024974,0.837994,-1.113928,100254828,1,0,NA,NA
139383,03JAN2013,TBF 130216P26000,1,16FEB2013,,P,26000,0,0.1,0,0,0.258675,-0.044136,0.034917,0.965841,-1.056166,100254829,1,0,NA,NA
139383,03JAN2013,TBF 130216P27000,1,16FEB2013,,P,27000,0,0.1,0,0,0.203811,-0.054526,0.05247,1.140191,-0.984189,100254830,1,0,NA,NA
139383,03JAN2013,TBF 130216P28000,1,16FEB2013,,P,28000,0,0.15,0,0,0.164534,-0.092467,0.097443,1.714026,-1.189033,100254831,1,0,NA,NA
139383,03JAN2013,TBF 130216P29000,1,16FEB2013,,P,29000,0.1,0.3,0,0,0.149223,-0.220434,0.192219,3.061009,-1.923504,100254832,1,0,NA,NA
139383,03JAN2013,TBF 130216P30000,1,16FEB2013,,P,30000,0.4,0.65,0,0,0.142648,-0.455699,0.269128,4.098747,-2.446483,100254833,1,0,NA,NA
139383,03JAN2013,TBF 130216P31000,1,16FEB2013,,P,31000,1,1.25,0,0,0.140876,-0.714824,0.234196,3.50861,-2.04849,100254834,1,0,NA,NA
139383,03JAN2013,TBF 130216P32000,1,16FEB2013,,P,32000,1.85,2.1,0,0,0.153463,-0.869463,0.13555,2.188607,-1.373709,100254835,1,0,NA,NA
139383,03JAN2013,TBF 130216P33000,1,16FEB2013,,P,33000,2.8,3.1,0,0,0.190881,-0.913888,0.081163,1.6224,-1.260966,100254836,1,0,NA,NA
139383,03JAN2013,TBF 130216P34000,1,16FEB2013,,P,34000,3.7,4,0,0,NA,NA,NA,NA,NA,100254837,1,0,NA,NA
139383,03JAN2013,TBF 130216P35000,1,16FEB2013,,P,35000,4.7,5,0,0,NA,NA,NA,NA,NA,100254838,1,0,NA,NA
139383,03JAN2013,TBF 130216P36000,1,16FEB2013,,P,36000,5.7,6,0,0,NA,NA,NA,NA,NA,100254839,1,0,NA,NA
139383,03JAN2013,TBF 130216P37000,1,16FEB2013,,P,37000,6.7,7,0,0,NA,NA,NA,NA,NA,100254840,1,0,NA,NA
139383,03JAN2013,TBF 130316C20000,1,16MAR2013,02AUG2012,C,20000,10,10.3,0,1,NA,NA,NA,NA,NA,83033413,1,0,NA,NA
139383,03JAN2013,TBF 130316C21000,1,16MAR2013,,C,21000,9,9.3,0,0,NA,NA,NA,NA,NA,83033414,1,0,NA,NA
139383,03JAN2013,TBF 130316C22000,1,16MAR2013,,C,22000,8,8.3,0,0,NA,NA,NA,NA,NA,83033415,1,0,NA,NA
139383,03JAN2013,TBF 130316C23000,1,16MAR2013,,C,23000,7,7.3,0,0,NA,NA,NA,NA,NA,83033416,1,0,NA,NA
139383,03JAN2013,TBF 130316C24000,1,16MAR2013,30AUG2012,C,24000,6,6.3,0,2,NA,NA,NA,NA,NA,83033417,1,0,NA,NA
139383,03JAN2013,TBF 130316C25000,1,16MAR2013,02JAN2013,C,25000,5,5.3,0,22,0.202678,0.983647,0.015163,0.543003,-0.351653,83033418,1,0,NA,NA
139383,03JAN2013,TBF 130316C26000,1,16MAR2013,20DEC2012,C,26000,4,4.3,0,50,0.164575,0.980811,0.021403,0.621203,-0.334658,83033419,1,0,NA,NA
139383,03JAN2013,TBF 130316C27000,1,16MAR2013,03JAN2013,C,27000,3,3.3,3,12,0.12725,0.976525,0.032826,0.735877,-0.315283,83033420,1,0,NA,NA
139383,03JAN2013,TBF 130316C28000,1,16MAR2013,03DEC2012,C,28000,2.1,2.35,0,4,0.134757,0.897372,0.099918,2.375657,-0.893093,83033421,1,0,NA,NA
139383,03JAN2013,TBF 130316C29000,1,16MAR2013,03JAN2013,C,29000,1.25,1.5,101,262,0.126305,0.763524,0.183761,4.096237,-1.390823,83033422,1,0,NA,NA
139383,03JAN2013,TBF 130316C30000,1,16MAR2013,03JAN2013,C,30000,0.8,0.9,53,846,0.147509,0.540749,0.202462,5.272464,-2.041879,83033423,1,0,NA,NA
139383,03JAN2013,TBF 130316C31000,1,16MAR2013,03JAN2013,C,31000,0.25,0.45,145,151,0.129928,0.32129,0.207495,4.759264,-1.615219,83033424,1,0,NA,NA
139383,03JAN2013,TBF 130316C32000,1,16MAR2013,31DEC2012,C,32000,0.05,0.25,0,509,0.134486,0.163166,0.137938,3.274156,-1.145273,83033425,1,0,NA,NA
139383,03JAN2013,TBF 130316C33000,1,16MAR2013,13DEC2012,C,33000,0,0.15,0,25,0.147052,0.085807,0.080249,2.082045,-0.794243,83033426,1,0,NA,NA
139383,03JAN2013,TBF 130316C34000,1,16MAR2013,,C,34000,0,0.15,0,0,0.182146,0.071956,0.056705,1.821609,-0.859287,83033427,1,0,NA,NA
139383,03JAN2013,TBF 130316C35000,1,16MAR2013,,C,35000,0,0.15,0,0,0.214811,0.062788,0.043274,1.637169,-0.910912,83033428,1,0,NA,NA
139383,03JAN2013,TBF 130316C36000,1,16MAR2013,,C,36000,0,0.15,0,0,0.245553,0.056203,0.034707,1.504231,-0.953839,83033429,1,0,NA,NA
139383,03JAN2013,TBF 130316C40000,1,16MAR2013,,C,40000,0,0.15,0,0,0.354365,0.041482,0.018867,1.18012,-1.078039,83092726,1,0,NA,NA
139383,03JAN2013,TBF 130316P20000,1,16MAR2013,,P,20000,0,0.15,0,0,0.511194,-0.026711,0.009104,0.821474,-1.07665,83033430,1,0,NA,NA
139383,03JAN2013,TBF 130316P21000,1,16MAR2013,,P,21000,0,0.15,0,0,0.458676,-0.029587,0.011047,0.893668,-1.051546,83033431,1,0,NA,NA
139383,03JAN2013,TBF 130316P22000,1,16MAR2013,,P,22000,0,0.15,0,0,0.408114,-0.032995,0.013588,0.977984,-1.023546,83033432,1,0,NA,NA
139383,03JAN2013,TBF 130316P23000,1,16MAR2013,,P,23000,0,0.15,0,0,0.35921,-0.037126,0.017005,1.078474,-0.991968,83033433,1,0,NA,NA
139383,03JAN2013,TBF 130316P24000,1,16MAR2013,,P,24000,0,0.15,0,0,0.311682,-0.042267,0.021778,1.198287,-0.95585,83033434,1,0,NA,NA
139383,03JAN2013,TBF 130316P25000,1,16MAR2013,,P,25000,0,0.15,0,0,0.265251,-0.0489,0.028773,1.344276,-0.913914,83033435,1,0,NA,NA
139383,03JAN2013,TBF 130316P26000,1,16MAR2013,,P,26000,0,0.15,0,0,0.219571,-0.057879,0.03973,1.537439,-0.863718,83033436,1,0,NA,NA
139383,03JAN2013,TBF 130316P27000,1,16MAR2013,19SEP2012,P,27000,0,0.15,0,3,0.174158,-0.070939,0.058668,1.80277,-0.80093,83033437,1,0,NA,NA
139383,03JAN2013,TBF 130316P28000,1,16MAR2013,07DEC2012,P,28000,0.05,0.25,0,3,0.157454,-0.137236,0.105022,2.91871,-1.169105,83033438,1,0,NA,NA
139383,03JAN2013,TBF 130316P29000,1,16MAR2013,28DEC2012,P,29000,0.25,0.4,0,29,0.146534,-0.265643,0.168588,4.35526,-1.618528,83033439,1,0,NA,NA
139383,03JAN2013,TBF 130316P30000,1,16MAR2013,,P,30000,0.6,0.8,0,0,0.144803,-0.459594,0.206673,5.272038,-1.924632,83033440,1,0,NA,NA
139383,03JAN2013,TBF 130316P31000,1,16MAR2013,20DEC2012,P,31000,1.2,1.4,0,41,0.14761,-0.656986,0.188328,4.8846,-1.801783,83033441,1,0,NA,NA
139383,03JAN2013,TBF 130316P32000,1,16MAR2013,,P,32000,1.95,2.2,0,0,0.151652,-0.807803,0.137253,3.628262,-1.357305,83033442,1,0,NA,NA
139383,03JAN2013,TBF 130316P33000,1,16MAR2013,04OCT2012,P,33000,2.85,3.1,0,25,0.161725,-0.894225,0.087331,2.42675,-0.951642,83033443,1,0,NA,NA
139383,03JAN2013,TBF 130316P34000,1,16MAR2013,,P,34000,3.8,4.1,0,0,0.186368,-0.925437,0.059005,1.867853,-0.839761,83033444,1,0,NA,NA
139383,03JAN2013,TBF 130316P35000,1,16MAR2013,,P,35000,4.7,5.1,0,0,0.180874,-0.970019,0.031688,0.891963,-0.373914,83033445,1,0,NA,NA
139383,03JAN2013,TBF 130316P36000,1,16MAR2013,,P,36000,5.7,6.1,0,0,0.208361,-0.973426,0.024895,0.810818,-0.390801,83033446,1,0,NA,NA
139383,03JAN2013,TBF 130316P40000,1,16MAR2013,14SEP2012,P,40000,9.7,10,0,1,NA,NA,NA,NA,NA,83092727,1,0,NA,NA
139383,03JAN2013,TBF 130622C20000,1,22JUN2013,,C,20000,9.9,10.3,0,0,NA,NA,NA,NA,NA,83614296,1,0,NA,NA
139383,03JAN2013,TBF 130622C22000,1,22JUN2013,,C,22000,7.9,8.3,0,0,NA,NA,NA,NA,NA,83464436,1,0,NA,NA
139383,03JAN2013,TBF 130622C23000,1,22JUN2013,12DEC2012,C,23000,6.9,7.3,0,13,NA,NA,NA,NA,NA,83464437,1,0,NA,NA
139383,03JAN2013,TBF 130622C24000,1,22JUN2013,,C,24000,5.9,6.3,0,0,NA,NA,NA,NA,NA,83464438,1,0,NA,NA
139383,03JAN2013,TBF 130622C25000,1,22JUN2013,31DEC2012,C,25000,5,5.3,0,6,NA,NA,NA,NA,NA,83464439,1,0,NA,NA
139383,03JAN2013,TBF 130622C26000,1,22JUN2013,03JAN2013,C,26000,4,4.3,21,191,NA,NA,NA,NA,NA,83464440,1,0,NA,NA
139383,03JAN2013,TBF 130622C27000,1,22JUN2013,02JAN2013,C,27000,3.1,3.4,0,23,0.119746,0.919165,0.061069,3.070062,-0.469384,83464441,1,0,NA,NA
139383,03JAN2013,TBF 130622C28000,1,22JUN2013,02JAN2013,C,28000,2.3,2.6,0,2,0.130852,0.810367,0.10105,5.554524,-0.849688,83464442,1,0,NA,NA
139383,03JAN2013,TBF 130622C29000,1,22JUN2013,18DEC2012,C,29000,1.6,1.9,0,84,0.133721,0.683233,0.129886,7.298527,-1.109127,83464443,1,0,NA,NA
139383,03JAN2013,TBF 130622C30000,1,22JUN2013,03JAN2013,C,30000,1,1.3,120,80,0.130954,0.54169,0.147779,8.132432,-1.19435,83464444,1,0,NA,NA
139383,03JAN2013,TBF 130622C31000,1,22JUN2013,03JAN2013,C,31000,0.65,0.9,15,85,0.138227,0.403445,0.136644,7.934414,-1.217883,83464445,1,0,NA,NA
139383,03JAN2013,TBF 130622C32000,1,22JUN2013,18DEC2012,C,32000,0.35,0.55,0,50,0.135469,0.275708,0.120316,6.848543,-1.024773,83464446,1,0,NA,NA
139383,03JAN2013,TBF 130622C33000,1,22JUN2013,06DEC2012,C,33000,0.2,0.4,0,55,0.144052,0.192591,0.092678,5.606851,-0.888633,83464447,1,0,NA,NA
139383,03JAN2013,TBF 130622C34000,1,22JUN2013,,C,34000,0.1,0.3,0,0,0.15159,0.13358,0.069389,4.411557,-0.734575,83464448,1,0,NA,NA
139383,03JAN2013,TBF 130622C35000,1,22JUN2013,,C,35000,0.05,0.3,0,0,0.169813,0.109391,0.053824,3.840583,-0.71326,83464449,1,0,NA,NA
139383,03JAN2013,TBF 130622C36000,1,22JUN2013,,C,36000,0,0.25,0,0,0.17722,0.079683,0.040826,3.040059,-0.588339,83464450,1,0,NA,NA
139383,03JAN2013,TBF 130622C37000,1,22JUN2013,,C,37000,0,0.2,0,0,0.188149,0.062732,0.032001,2.525651,-0.519148,83464451,1,0,NA,NA
139383,03JAN2013,TBF 130622C38000,1,22JUN2013,,C,38000,0,0.2,0,0,0.206823,0.058055,0.027399,2.381063,-0.536499,83464452,1,0,NA,NA
139383,03JAN2013,TBF 130622C40000,1,22JUN2013,,C,40000,0,0.2,0,0,0.241744,0.0511,0.021193,2.152017,-0.566047,83531308,1,0,NA,NA
139383,03JAN2013,TBF 130622P20000,1,22JUN2013,,P,20000,0,0.15,0,0,0.33189,-0.026671,0.009078,1.265909,-0.450999,83614297,1,0,NA,NA
139383,03JAN2013,TBF 130622P22000,1,22JUN2013,,P,22000,0,0.15,0,0,0.265087,-0.032934,0.01354,1.506843,-0.428435,83464453,1,0,NA,NA
139383,03JAN2013,TBF 130622P23000,1,22JUN2013,,P,23000,0,0.2,0,0,0.247259,-0.045049,0.018735,1.942425,-0.515259,83464454,1,0,NA,NA
139383,03JAN2013,TBF 130622P24000,1,22JUN2013,,P,24000,0,0.2,0,0,0.215119,-0.051143,0.023838,2.148024,-0.495538,83464455,1,0,NA,NA
139383,03JAN2013,TBF 130622P25000,1,22JUN2013,,P,25000,0,0.2,0,0,0.183683,-0.058951,0.031236,2.409265,-0.472507,83464456,1,0,NA,NA
139383,03JAN2013,TBF 130622P26000,1,22JUN2013,,P,26000,0,0.25,0,0,0.161363,-0.079827,0.044916,3.040633,-0.523028,83464457,1,0,NA,NA
139383,03JAN2013,TBF 130622P27000,1,22JUN2013,,P,27000,0.1,0.25,0,0,0.142621,-0.117361,0.067434,4.032125,-0.611234,83464458,1,0,NA,NA
139383,03JAN2013,TBF 130622P28000,1,22JUN2013,26DEC2012,P,28000,0.3,0.55,0,16,0.153547,-0.222931,0.094916,6.112719,-0.994006,83464459,1,0,NA,NA
139383,03JAN2013,TBF 130622P29000,1,22JUN2013,03JAN2013,P,29000,0.6,0.85,10,117,0.151813,-0.333727,0.117126,7.450089,-1.192708,83464460,1,0,NA,NA
139383,03JAN2013,TBF 130622P30000,1,22JUN2013,03JAN2013,P,30000,1,1.25,10,2,0.147414,-0.459887,0.131819,8.132903,-1.255146,83464461,1,0,NA,NA
139383,03JAN2013,TBF 130622P31000,1,22JUN2013,,P,31000,1.6,1.9,0,0,0.155017,-0.583683,0.12351,7.991928,-1.289212,83464462,1,0,NA,NA
139383,03JAN2013,TBF 130622P32000,1,22JUN2013,,P,32000,2.3,2.6,0,0,0.157922,-0.692561,0.109712,7.191914,-1.172284,83464463,1,0,NA,NA
139383,03JAN2013,TBF 130622P33000,1,22JUN2013,,P,33000,3.1,3.4,0,0,0.162287,-0.778966,0.090797,6.071665,-1.005832,83464464,1,0,NA,NA
139383,03JAN2013,TBF 130622P34000,1,22JUN2013,,P,34000,3.9,4.3,0,0,0.163555,-0.849974,0.071727,4.765234,-0.782624,83464465,1,0,NA,NA
139383,03JAN2013,TBF 130622P35000,1,22JUN2013,,P,35000,4.9,5.2,0,0,0.177252,-0.883526,0.056136,3.999981,-0.706511,83464466,1,0,NA,NA
139383,03JAN2013,TBF 130622P36000,1,22JUN2013,,P,36000,5.8,6.2,0,0,0.186017,-0.913289,0.043893,3.215865,-0.589974,83464467,1,0,NA,NA
139383,03JAN2013,TBF 130622P37000,1,22JUN2013,,P,37000,6.8,7.1,0,0,0.188387,-0.941949,0.033063,2.360106,-0.427954,83464468,1,0,NA,NA
139383,03JAN2013,TBF 130622P38000,1,22JUN2013,,P,38000,7.8,8.1,0,0,0.207202,-0.946236,0.028338,2.22332,-0.444228,83464469,1,0,NA,NA
139383,03JAN2013,TBF 130622P40000,1,22JUN2013,,P,40000,9.7,10.1,0,0,0.210011,-0.977474,0.016092,1.067843,-0.205748,83531309,1,0,NA,NA
139383,04JAN2013,TBF 130119C20000,1,19JAN2013,,C,20000,9.9,10.2,0,0,NA,NA,NA,NA,NA,83602442,1,0,NA,NA
139383,04JAN2013,TBF 130119C21000,1,19JAN2013,,C,21000,8.9,9.2,0,0,NA,NA,NA,NA,NA,83602443,1,0,NA,NA
139383,04JAN2013,TBF 130119C22000,1,19JAN2013,,C,22000,7.9,8.2,0,0,NA,NA,NA,NA,NA,83602444,1,0,NA,NA
139383,04JAN2013,TBF 130119C23000,1,19JAN2013,,C,23000,6.9,7.2,0,0,NA,NA,NA,NA,NA,83602445,1,0,NA,NA
139383,04JAN2013,TBF 130119C24000,1,19JAN2013,,C,24000,5.9,6.2,0,0,NA,NA,NA,NA,NA,83602446,1,0,NA,NA
139383,04JAN2013,TBF 130119C25000,1,19JAN2013,,C,25000,4.9,5.2,0,0,NA,NA,NA,NA,NA,83602447,1,0,NA,NA
139383,04JAN2013,TBF 130119C26000,1,19JAN2013,,C,26000,3.9,4.2,0,0,NA,NA,NA,NA,NA,83602448,1,0,NA,NA
139383,04JAN2013,TBF 130119C27000,1,19JAN2013,19DEC2012,C,27000,2.95,3.2,0,4,NA,NA,NA,NA,NA,83602449,1,0,NA,NA
139383,04JAN2013,TBF 130119C28000,1,19JAN2013,03JAN2013,C,28000,1.95,2.2,0,4,0.213913,0.956322,0.073546,0.545298,-1.572796,83602450,1,0,NA,NA
139383,04JAN2013,TBF 130119C29000,1,19JAN2013,03JAN2013,C,29000,1,1.2,0,29,0.150395,0.889636,0.212975,1.108476,-2.226236,83602451,1,0,NA,NA
139383,04JAN2013,TBF 130119C30000,1,19JAN2013,03JAN2013,C,30000,0.25,0.45,0,34,0.137767,0.531102,0.490392,2.340933,-4.233547,83602452,1,0,NA,NA
139383,04JAN2013,TBF 130119C31000,1,19JAN2013,,C,31000,0,0.15,0,0,0.155782,0.15815,0.263373,1.421218,-2.895393,83602453,1,0,NA,NA
139383,04JAN2013,TBF 130119C32000,1,19JAN2013,,C,32000,0,0.1,0,0,0.227936,0.08313,0.114115,0.90072,-2.681781,83602454,1,0,NA,NA
139383,04JAN2013,TBF 130119C33000,1,19JAN2013,,C,33000,0,0.1,0,0,0.308729,0.064592,0.069481,0.741518,-2.993858,83602455,1,0,NA,NA
139383,04JAN2013,TBF 130119C34000,1,19JAN2013,,C,34000,0,0.1,0,0,0.382998,0.05392,0.048609,0.644926,-3.222512,83602456,1,0,NA,NA
139383,04JAN2013,TBF 130119C35000,1,19JAN2013,,C,35000,0,0.1,0,0,0.452445,0.046878,0.036809,0.57687,-3.404756,83602457,1,0,NA,NA
139383,04JAN2013,TBF 130119C36000,1,19JAN2013,,C,36000,0,0.1,0,0,0.517949,0.041839,0.029339,0.526003,-3.556141,83602458,1,0,NA,NA
139383,04JAN2013,TBF 130119P20000,1,19JAN2013,,P,20000,0,0.1,0,0,NA,NA,NA,NA,NA,83602459,1,0,NA,NA
139383,04JAN2013,TBF 130119P21000,1,19JAN2013,,P,21000,0,0.1,0,0,NA,NA,NA,NA,NA,83602460,1,0,NA,NA
139383,04JAN2013,TBF 130119P22000,1,19JAN2013,,P,22000,0,0.1,0,0,NA,NA,NA,NA,NA,83602461,1,0,NA,NA
139383,04JAN2013,TBF 130119P23000,1,19JAN2013,,P,23000,0,0.1,0,0,NA,NA,NA,NA,NA,83602462,1,0,NA,NA
139383,04JAN2013,TBF 130119P24000,1,19JAN2013,,P,24000,0,0.1,0,0,NA,NA,NA,NA,NA,83602463,1,0,NA,NA
139383,04JAN2013,TBF 130119P25000,1,19JAN2013,,P,25000,0,0.1,0,0,NA,NA,NA,NA,NA,83602464,1,0,NA,NA
139383,04JAN2013,TBF 130119P26000,1,19JAN2013,,P,26000,0,0.1,0,0,0.447142,-0.044769,0.03589,0.556032,-3.23709,83602465,1,0,NA,NA
139383,04JAN2013,TBF 130119P27000,1,19JAN2013,,P,27000,0,0.1,0,0,0.350727,-0.055518,0.054323,0.658527,-3.01376,83602466,1,0,NA,NA
139383,04JAN2013,TBF 130119P28000,1,19JAN2013,,P,28000,0,0.1,0,0,0.253523,-0.073622,0.093576,0.821757,-2.711005,83602467,1,0,NA,NA
139383,04JAN2013,TBF 130119P29000,1,19JAN2013,21DEC2012,P,29000,0,0.15,0,2,0.1727,-0.142231,0.221381,1.324484,-2.972661,83602468,1,0,NA,NA
139383,04JAN2013,TBF 130119P30000,1,19JAN2013,04JAN2013,P,30000,0.15,0.35,3,0,0.117346,-0.46543,0.575677,2.339145,-3.550644,83602469,1,0,NA,NA
139383,04JAN2013,TBF 130119P31000,1,19JAN2013,,P,31000,0.85,1.05,0,0,NA,NA,NA,NA,NA,83602470,1,0,NA,NA
139383,04JAN2013,TBF 130119P32000,1,19JAN2013,,P,32000,1.8,2.05,0,0,NA,NA,NA,NA,NA,83602471,1,0,NA,NA
139383,04JAN2013,TBF 130119P33000,1,19JAN2013,,P,33000,2.8,3.1,0,0,NA,NA,NA,NA,NA,83602472,1,0,NA,NA
139383,04JAN2013,TBF 130119P34000,1,19JAN2013,,P,34000,3.8,4.1,0,0,NA,NA,NA,NA,NA,83602473,1,0,NA,NA
139383,04JAN2013,TBF 130119P35000,1,19JAN2013,,P,35000,4.8,5.1,0,0,NA,NA,NA,NA,NA,83602474,1,0,NA,NA
139383,04JAN2013,TBF 130119P36000,1,19JAN2013,,P,36000,5.8,6.1,0,0,NA,NA,NA,NA,NA,83602475,1,0,NA,NA
139383,04JAN2013,TBF 130216C21000,1,16FEB2013,,C,21000,8.9,9.2,0,0,NA,NA,NA,NA,NA,100254807,1,0,NA,NA
139383,04JAN2013,TBF 130216C22000,1,16FEB2013,,C,22000,7.9,8.2,0,0,NA,NA,NA,NA,NA,100254808,1,0,NA,NA
139383,04JAN2013,TBF 130216C23000,1,16FEB2013,,C,23000,6.9,7.2,0,0,NA,NA,NA,NA,NA,100254809,1,0,NA,NA
139383,04JAN2013,TBF 130216C24000,1,16FEB2013,,C,24000,5.9,6.2,0,0,NA,NA,NA,NA,NA,100254810,1,0,NA,NA
139383,04JAN2013,TBF 130216C25000,1,16FEB2013,,C,25000,4.9,5.2,0,0,NA,NA,NA,NA,NA,100254811,1,0,NA,NA
139383,04JAN2013,TBF 130216C26000,1,16FEB2013,,C,26000,3.9,4.2,0,0,NA,NA,NA,NA,NA,100254812,1,0,NA,NA
